n_shots,accuracy,run_num,nspw,model,dataset,gpt2-large,sst2
15,0.756,3,15,gpt2-large,sst2
15,0.736,4,15,gpt2-large,sst2
15,0.756,5,15,gpt2-large,sst2
15,0.676,6,15,gpt2-large,sst2
15,0.82,7,15,gpt2-large,sst2
15,0.856,8,15,gpt2-large,sst2
15,0.892,9,15,gpt2-large,sst2
30,0.92,0,15,gpt2-large,sst2
30,0.772,1,15,gpt2-large,sst2
30,0.788,2,15,gpt2-large,sst2
30,0.68,3,15,gpt2-large,sst2
30,0.896,4,15,gpt2-large,sst2
30,0.904,5,15,gpt2-large,sst2
30,0.76,6,15,gpt2-large,sst2
30,0.9,7,15,gpt2-large,sst2
30,0.748,8,15,gpt2-large,sst2
30,0.928,9,15,gpt2-large,sst2
45,0.748,0,15,gpt2-large,sst2
45,0.668,1,15,gpt2-large,sst2
45,0.916,2,15,gpt2-large,sst2
45,0.916,3,15,gpt2-large,sst2
45,0.74,4,15,gpt2-large,sst2
45,0.896,5,15,gpt2-large,sst2
45,0.852,6,15,gpt2-large,sst2
45,0.904,7,15,gpt2-large,sst2
45,0.912,8,15,gpt2-large,sst2
45,0.78,9,15,gpt2-large,sst2
60,0.624,0,15,gpt2-large,sst2
60,0.812,1,15,gpt2-large,sst2
60,0.7,2,15,gpt2-large,sst2
60,0.916,3,15,gpt2-large,sst2
60,0.904,4,15,gpt2-large,sst2
60,0.904,5,15,gpt2-large,sst2
60,0.904,6,15,gpt2-large,sst2
60,0.912,7,15,gpt2-large,sst2
60,0.796,8,15,gpt2-large,sst2
60,0.836,9,15,gpt2-large,sst2
75,0.716,0,15,gpt2-large,sst2
75,0.576,1,15,gpt2-large,sst2
75,0.628,2,15,gpt2-large,sst2
75,0.84,3,15,gpt2-large,sst2
75,0.916,4,15,gpt2-large,sst2
75,0.88,5,15,gpt2-large,sst2
75,0.652,6,15,gpt2-large,sst2
75,0.7,7,15,gpt2-large,sst2
75,0.896,8,15,gpt2-large,sst2
75,0.856,9,15,gpt2-large,sst2
90,0.836,0,15,gpt2-large,sst2
90,0.792,1,15,gpt2-large,sst2
90,0.756,2,15,gpt2-large,sst2
90,0.708,3,15,gpt2-large,sst2
90,0.852,4,15,gpt2-large,sst2
90,0.792,5,15,gpt2-large,sst2
90,0.712,6,15,gpt2-large,sst2
90,0.7,7,15,gpt2-large,sst2
90,0.824,8,15,gpt2-large,sst2
90,0.7,9,15,gpt2-large,sst2
105,0.868,0,15,gpt2-large,sst2
105,0.832,1,15,gpt2-large,sst2
105,0.836,2,15,gpt2-large,sst2
105,0.88,3,15,gpt2-large,sst2
105,0.704,4,15,gpt2-large,sst2
105,0.684,5,15,gpt2-large,sst2
105,0.848,6,15,gpt2-large,sst2
105,0.796,7,15,gpt2-large,sst2
105,0.788,8,15,gpt2-large,sst2
105,0.796,9,15,gpt2-large,sst2
120,0.832,0,15,gpt2-large,sst2
120,0.792,1,15,gpt2-large,sst2
120,0.74,2,15,gpt2-large,sst2
120,0.696,3,15,gpt2-large,sst2
120,0.828,4,15,gpt2-large,sst2
120,0.768,5,15,gpt2-large,sst2
120,0.82,6,15,gpt2-large,sst2
120,0.84,7,15,gpt2-large,sst2
120,0.808,8,15,gpt2-large,sst2
120,0.796,9,15,gpt2-large,sst2
135,0.852,0,15,gpt2-large,sst2
135,0.78,1,15,gpt2-large,sst2
135,0.836,2,15,gpt2-large,sst2
135,0.752,3,15,gpt2-large,sst2
135,0.756,4,15,gpt2-large,sst2
135,0.772,5,15,gpt2-large,sst2
135,0.752,6,15,gpt2-large,sst2
135,0.8,7,15,gpt2-large,sst2
135,0.816,8,15,gpt2-large,sst2
135,0.704,9,15,gpt2-large,sst2
150,0.78,0,15,gpt2-large,sst2
150,0.812,1,15,gpt2-large,sst2
150,0.8,2,15,gpt2-large,sst2
150,0.816,3,15,gpt2-large,sst2
150,0.772,4,15,gpt2-large,sst2
150,0.816,5,15,gpt2-large,sst2
150,0.844,6,15,gpt2-large,sst2
150,0.668,7,15,gpt2-large,sst2
150,0.808,8,15,gpt2-large,sst2
150,0.788,9,15,gpt2-large,sst2
225,0.76,0,15,gpt2-large,sst2
225,0.74,1,15,gpt2-large,sst2
225,0.784,2,15,gpt2-large,sst2
225,0.752,3,15,gpt2-large,sst2
225,0.704,4,15,gpt2-large,sst2
225,0.724,5,15,gpt2-large,sst2
225,0.752,6,15,gpt2-large,sst2
225,0.752,7,15,gpt2-large,sst2
225,0.712,8,15,gpt2-large,sst2
225,0.748,9,15,gpt2-large,sst2
20,0.752,0,20,gpt2-large,sst2
20,0.644,1,20,gpt2-large,sst2
20,0.908,2,20,gpt2-large,sst2
20,0.684,3,20,gpt2-large,sst2
20,0.912,4,20,gpt2-large,sst2
20,0.772,5,20,gpt2-large,sst2
20,0.824,6,20,gpt2-large,sst2
20,0.876,7,20,gpt2-large,sst2
20,0.756,8,20,gpt2-large,sst2
20,0.696,9,20,gpt2-large,sst2
40,0.76,0,20,gpt2-large,sst2
40,0.904,1,20,gpt2-large,sst2
40,0.908,2,20,gpt2-large,sst2
40,0.9,3,20,gpt2-large,sst2
40,0.888,4,20,gpt2-large,sst2
40,0.632,5,20,gpt2-large,sst2
40,0.904,6,20,gpt2-large,sst2
40,0.916,7,20,gpt2-large,sst2
40,0.912,8,20,gpt2-large,sst2
40,0.684,9,20,gpt2-large,sst2
60,0.704,0,20,gpt2-large,sst2
60,0.652,1,20,gpt2-large,sst2
60,0.908,2,20,gpt2-large,sst2
60,0.908,3,20,gpt2-large,sst2
60,0.736,4,20,gpt2-large,sst2
60,0.916,5,20,gpt2-large,sst2
60,0.816,6,20,gpt2-large,sst2
60,0.9,7,20,gpt2-large,sst2
60,0.9,8,20,gpt2-large,sst2
60,0.924,9,20,gpt2-large,sst2
80,0.86,0,20,gpt2-large,sst2
80,0.684,1,20,gpt2-large,sst2
80,0.708,2,20,gpt2-large,sst2
80,0.804,3,20,gpt2-large,sst2
80,0.692,4,20,gpt2-large,sst2
80,0.848,5,20,gpt2-large,sst2
80,0.916,6,20,gpt2-large,sst2
80,0.74,7,20,gpt2-large,sst2
80,0.752,8,20,gpt2-large,sst2
80,0.848,9,20,gpt2-large,sst2
100,0.896,0,20,gpt2-large,sst2
100,0.912,1,20,gpt2-large,sst2
100,0.892,2,20,gpt2-large,sst2
100,0.744,3,20,gpt2-large,sst2
100,0.792,4,20,gpt2-large,sst2
100,0.672,5,20,gpt2-large,sst2
100,0.86,6,20,gpt2-large,sst2
100,0.76,7,20,gpt2-large,sst2
100,0.728,8,20,gpt2-large,sst2
100,0.804,9,20,gpt2-large,sst2
120,0.764,0,20,gpt2-large,sst2
120,0.884,1,20,gpt2-large,sst2
120,0.86,2,20,gpt2-large,sst2
120,0.876,3,20,gpt2-large,sst2
120,0.66,4,20,gpt2-large,sst2
120,0.876,5,20,gpt2-large,sst2
120,0.78,6,20,gpt2-large,sst2
120,0.864,7,20,gpt2-large,sst2
120,0.792,8,20,gpt2-large,sst2
120,0.784,9,20,gpt2-large,sst2
140,0.728,0,20,gpt2-large,sst2
140,0.72,1,20,gpt2-large,sst2
140,0.856,2,20,gpt2-large,sst2
140,0.648,3,20,gpt2-large,sst2
140,0.76,4,20,gpt2-large,sst2
140,0.8,5,20,gpt2-large,sst2
140,0.872,6,20,gpt2-large,sst2
140,0.896,7,20,gpt2-large,sst2
140,0.828,8,20,gpt2-large,sst2
140,0.632,9,20,gpt2-large,sst2
160,0.788,0,20,gpt2-large,sst2
160,0.716,1,20,gpt2-large,sst2
160,0.828,2,20,gpt2-large,sst2
160,0.836,3,20,gpt2-large,sst2
160,0.836,4,20,gpt2-large,sst2
160,0.8,5,20,gpt2-large,sst2
160,0.68,6,20,gpt2-large,sst2
160,0.676,7,20,gpt2-large,sst2
160,0.82,8,20,gpt2-large,sst2
160,0.756,9,20,gpt2-large,sst2
180,0.836,0,20,gpt2-large,sst2
180,0.832,1,20,gpt2-large,sst2
180,0.852,2,20,gpt2-large,sst2
180,0.804,3,20,gpt2-large,sst2
180,0.76,4,20,gpt2-large,sst2
180,0.828,5,20,gpt2-large,sst2
180,0.828,6,20,gpt2-large,sst2
180,0.768,7,20,gpt2-large,sst2
180,0.832,8,20,gpt2-large,sst2
180,0.764,9,20,gpt2-large,sst2
200,0.744,0,20,gpt2-large,sst2
200,0.8,1,20,gpt2-large,sst2
200,0.76,2,20,gpt2-large,sst2
200,0.74,3,20,gpt2-large,sst2
200,0.804,4,20,gpt2-large,sst2
200,0.784,5,20,gpt2-large,sst2
200,0.784,6,20,gpt2-large,sst2
200,0.788,7,20,gpt2-large,sst2
200,0.788,8,20,gpt2-large,sst2
200,0.828,9,20,gpt2-large,sst2
300,0.744,0,20,gpt2-large,sst2
300,0.776,1,20,gpt2-large,sst2
300,0.744,2,20,gpt2-large,sst2
300,0.74,3,20,gpt2-large,sst2
300,0.748,4,20,gpt2-large,sst2
300,0.78,5,20,gpt2-large,sst2
300,0.732,6,20,gpt2-large,sst2
300,0.776,7,20,gpt2-large,sst2
300,0.792,8,20,gpt2-large,sst2
300,0.804,9,20,gpt2-large,sst2
27,0.924,0,27,gpt2-large,sst2
27,0.936,1,27,gpt2-large,sst2
27,0.648,2,27,gpt2-large,sst2
27,0.9,3,27,gpt2-large,sst2
27,0.9,4,27,gpt2-large,sst2
27,0.588,5,27,gpt2-large,sst2
27,0.916,6,27,gpt2-large,sst2
27,0.732,7,27,gpt2-large,sst2
27,0.636,8,27,gpt2-large,sst2
27,0.876,9,27,gpt2-large,sst2
54,0.752,0,27,gpt2-large,sst2
54,0.644,1,27,gpt2-large,sst2
54,0.796,2,27,gpt2-large,sst2
54,0.8,3,27,gpt2-large,sst2
54,0.652,4,27,gpt2-large,sst2
54,0.916,5,27,gpt2-large,sst2
54,0.824,6,27,gpt2-large,sst2
54,0.7,7,27,gpt2-large,sst2
54,0.844,8,27,gpt2-large,sst2
54,0.88,9,27,gpt2-large,sst2
81,0.788,0,27,gpt2-large,sst2
81,0.908,1,27,gpt2-large,sst2
81,0.86,2,27,gpt2-large,sst2
81,0.788,3,27,gpt2-large,sst2
81,0.904,4,27,gpt2-large,sst2
81,0.74,5,27,gpt2-large,sst2
81,0.928,6,27,gpt2-large,sst2
81,0.92,7,27,gpt2-large,sst2
81,0.732,8,27,gpt2-large,sst2
81,0.912,9,27,gpt2-large,sst2
108,0.888,0,27,gpt2-large,sst2
108,0.78,1,27,gpt2-large,sst2
108,0.884,2,27,gpt2-large,sst2
108,0.824,3,27,gpt2-large,sst2
108,0.88,4,27,gpt2-large,sst2
108,0.868,5,27,gpt2-large,sst2
108,0.912,6,27,gpt2-large,sst2
108,0.768,7,27,gpt2-large,sst2
108,0.916,8,27,gpt2-large,sst2
108,0.928,9,27,gpt2-large,sst2
135,0.892,0,27,gpt2-large,sst2
135,0.88,1,27,gpt2-large,sst2
135,0.896,2,27,gpt2-large,sst2
135,0.852,3,27,gpt2-large,sst2
135,0.896,4,27,gpt2-large,sst2
135,0.9,5,27,gpt2-large,sst2
135,0.836,6,27,gpt2-large,sst2
135,0.784,7,27,gpt2-large,sst2
135,0.744,8,27,gpt2-large,sst2
135,0.916,9,27,gpt2-large,sst2
162,0.876,0,27,gpt2-large,sst2
162,0.776,1,27,gpt2-large,sst2
162,0.728,2,27,gpt2-large,sst2
162,0.86,3,27,gpt2-large,sst2
162,0.688,4,27,gpt2-large,sst2
162,0.832,5,27,gpt2-large,sst2
162,0.82,6,27,gpt2-large,sst2
162,0.832,7,27,gpt2-large,sst2
162,0.784,8,27,gpt2-large,sst2
162,0.852,9,27,gpt2-large,sst2
189,0.704,0,27,gpt2-large,sst2
189,0.812,1,27,gpt2-large,sst2
189,0.892,2,27,gpt2-large,sst2
189,0.684,3,27,gpt2-large,sst2
189,0.864,4,27,gpt2-large,sst2
189,0.8,5,27,gpt2-large,sst2
189,0.68,6,27,gpt2-large,sst2
189,0.684,7,27,gpt2-large,sst2
189,0.8,8,27,gpt2-large,sst2
189,0.744,9,27,gpt2-large,sst2
216,0.848,0,27,gpt2-large,sst2
216,0.884,1,27,gpt2-large,sst2
216,0.676,2,27,gpt2-large,sst2
216,0.844,3,27,gpt2-large,sst2
216,0.7,4,27,gpt2-large,sst2
216,0.7,5,27,gpt2-large,sst2
216,0.78,6,27,gpt2-large,sst2
216,0.832,7,27,gpt2-large,sst2
216,0.716,8,27,gpt2-large,sst2
216,0.752,9,27,gpt2-large,sst2
243,0.848,0,27,gpt2-large,sst2
243,0.8,1,27,gpt2-large,sst2
243,0.804,2,27,gpt2-large,sst2
243,0.824,3,27,gpt2-large,sst2
243,0.836,4,27,gpt2-large,sst2
243,0.724,5,27,gpt2-large,sst2
243,0.808,6,27,gpt2-large,sst2
243,0.808,7,27,gpt2-large,sst2
243,0.8,8,27,gpt2-large,sst2
243,0.848,9,27,gpt2-large,sst2
270,0.804,0,27,gpt2-large,sst2
270,0.676,1,27,gpt2-large,sst2
270,0.728,2,27,gpt2-large,sst2
270,0.724,3,27,gpt2-large,sst2
270,0.612,4,27,gpt2-large,sst2
270,0.796,5,27,gpt2-large,sst2
270,0.816,6,27,gpt2-large,sst2
270,0.824,7,27,gpt2-large,sst2
270,0.78,8,27,gpt2-large,sst2
270,0.764,9,27,gpt2-large,sst2
405,0.756,0,27,gpt2-large,sst2
405,0.776,1,27,gpt2-large,sst2
405,0.712,2,27,gpt2-large,sst2
405,0.752,3,27,gpt2-large,sst2
405,0.772,4,27,gpt2-large,sst2
405,0.78,5,27,gpt2-large,sst2
405,0.776,6,27,gpt2-large,sst2
405,0.78,7,27,gpt2-large,sst2
405,0.788,8,27,gpt2-large,sst2
405,0.776,9,27,gpt2-large,sst2
